DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Anthony Francis Shepherd","","","","","Lib-FED Menzies Research Centre","30/03/2016 12:00:00 AM","10000.0000",
"Anthony Francis Shepherd","","","","","Lib-NSW Federal Campaign","19/05/2016 12:00:00 AM","5000.0000",
"Anthony Francis Shepherd","","","","","Lib-NSW Federal Campaign","21/06/2016 12:00:00 AM","4000.0000",
"Anthony Francis Shepherd","","","","","Lib-WA Federal Campaign","19/05/2016 12:00:00 AM","2000.0000",
"Anthony Francis Shepherd","","","","","Lib-FED Liberal Party of Australia","06/07/2015 12:00:00 AM","1500.0000",
"Anthony Francis Shepherd","","","","","Lib-NSW Federal Campaign","06/11/2015 12:00:00 AM","1500.0000",
"Anthony Francis Shepherd","","","","","Lib-Vic Federal Campaign - VIC","12/05/2016 12:00:00 AM","1100.0000",
"Anthony Francis Shepherd","","","","","Lib-FED Menzies Research Centre - NSW","20/04/2016 12:00:00 AM","500.0000",
"Anthony Francis Shepherd","","","","","Lib-NSW Federal Campaign","16/05/2016 12:00:00 AM","200.0000",
"ANZ Banking Group Limited","Level 10, 833 Collins Street Docklands","MELBOURNE","VIC","3008","Liberal Party of Australia","30/09/2015 12:00:00 AM","100000.0000",
"ANZ Banking Group Limited","Level 10, 833 Collins Street Docklands","MELBOURNE","VIC","3008","Australian Labor Party (ALP)","30/09/2015 12:00:00 AM","100000.0000",
"Arnold Bloch Leibler","Level 21 333 Collins Street","MELBOURNE","VIC","3000","Liberal Party of Australia (Victorian Division)","25/05/2016 12:00:00 AM","20000.0000",
"Arnold Bloch Leibler","Level 21 333 Collins Street","MELBOURNE","VIC","3000","Australian Labor Party (ALP)","12/04/2016 12:00:00 AM","10000.0000",
"Arnold Bloch Leibler","Level 21 333 Collins Street","MELBOURNE","VIC","3000","Liberal Party of Australia","10/09/2015 12:00:00 AM","10000.0000",
"Arnold Bloch Leibler","Level 21 333 Collins Street","MELBOURNE","VIC","3000","Liberal Party of Australia","19/02/2016 12:00:00 AM","10000.0000",
"Arnold Bloch Leibler","Level 21 333 Collins Street","MELBOURNE","VIC","3000","Liberal Party of Australia","19/02/2016 12:00:00 AM","10000.0000",
"Arnold Bloch Leibler","Level 21 333 Collins Street","MELBOURNE","VIC","3000","Liberal Party of Australia","04/03/2016 12:00:00 AM","10000.0000",
"Arnold Bloch Leibler","Level 21 333 Collins Street","MELBOURNE","VIC","3000","Australian Labor Party (ALP)","24/05/2016 12:00:00 AM","2000.0000",
"Arnold Bloch Leibler","Level 21 333 Collins Street","MELBOURNE","VIC","3000","Australian Labor Party (ALP)","31/08/2015 12:00:00 AM","1000.0000",
"Arnold Bloch Leibler","Level 21 333 Collins Street","MELBOURNE","VIC","3000","Australian Labor Party (ALP)","30/11/2015 12:00:00 AM","1000.0000",
"Arnold Bloch Leibler","Level 21 333 Collins Street","MELBOURNE","VIC","3000","Australian Labor Party (ALP)","29/03/2016 12:00:00 AM","1000.0000",
"Arnold Bloch Leibler","Level 21 333 Collins Street","MELBOURNE","VIC","3000","Australian Labor Party (Victorian Branch)","21/06/2016 12:00:00 AM","1000.0000",
"Arnold Bloch Leibler","Level 21 333 Collins Street","MELBOURNE","VIC","3000","Liberal Party of Australia","31/05/2016 12:00:00 AM","500.0000",
"Arnold Bloch Leibler","Level 21 333 Collins Street","MELBOURNE","VIC","3000","Liberal Party of Australia (Victorian Division)","24/05/2016 12:00:00 AM","500.0000",
"ASF Corporate Pty Ltd","Suite 2, 3b Macquarie Street","SYDNEY","NSW","2000","Liberal National Party of Queensland","22/06/2016 12:00:00 AM","25000.0000",
"ASF Corporate Pty Ltd","Suite 2, 3b Macquarie Street","SYDNEY","NSW","2000","Australian Labor Party (State of Queensland)","22/06/2016 12:00:00 AM","10000.0000",
"AUGS Markets Pty Ltd","1101/309 PITT STREET","SYDNEY","NSW","2000","ALP -NSW","15/05/2016 12:00:00 AM","30000.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","ALP - FED (2016 Federal Conference - Business program)","30/05/2016 12:00:00 AM","15000.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LNP - QLD (2016 State Conference & Q Forum subscription)","27/06/2016 12:00:00 AM","11000.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","ALP - QLD (2015 State Conference & Business program)","23/06/2016 12:00:00 AM","11000.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","ALP - QLD (2015 State Conference - Business program)","03/08/2015 12:00:00 AM","10000.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LIB - VIC (2016 State Conference - Business program)","18/03/2016 12:00:00 AM","6000.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LNP - QLD (Business event with Minister)","31/03/2016 12:00:00 AM","3300.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LNP - QLD (Q Forum business event subscription)","13/08/2015 12:00:00 AM","3300.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LNP - QLD (Business event with Minister)","31/03/2016 12:00:00 AM","2200.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LNP - QLD (Business event with Minister)","29/02/2016 12:00:00 AM","2200.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LIB - NSW (Business event with Minister)","13/11/2015 12:00:00 AM","2000.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","ALP - FED (Business event with Shadow Ministers)","19/05/2016 12:00:00 AM","2000.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LNP - QLD (Business policy briefing event)","26/02/2016 12:00:00 AM","1650.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LIB - NSW (Federal Budget event)","03/05/2016 12:00:00 AM","1500.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","ALP - WA (Business event)","09/06/2016 12:00:00 AM","1232.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","ALP - FED (Federal Budget reply event)","05/05/2016 12:00:00 AM","1100.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LNP - QLD (Business event with Shadow Minister)","16/02/2016 12:00:00 AM","990.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","ALP - QLD (2016 State Budget event)","15/06/2016 12:00:00 AM","352.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","NAT - WA (Business event)","11/05/2016 12:00:00 AM","320.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LNP - QLD (Q Forum business event)","13/08/2015 12:00:00 AM","165.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LNP - QLD (Q Forum business event)","08/10/2015 12:00:00 AM","165.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LNP - QLD (Q Forum business event)","30/10/2015 12:00:00 AM","165.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LNP - QLD (Q Forum business event)","04/11/2015 12:00:00 AM","165.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LNP - QLD (Q Forum business event)","06/06/2016 12:00:00 AM","165.0000",
"AUS GOLD MINING GROUP PTY LTD","228 Blende St Trades Hall Building","Broken Hill","NSW","2880","Liberal Party of Australia (S.A. Division)","12/05/2016 12:00:00 AM","100000.0000",
"AUS GOLD MINING GROUP PTY LTD","228 Blende St Trades Hall Building","Broken Hill","NSW","2880","Liberal Party of Australia","19/05/2016 12:00:00 AM","100000.0000",
"AUS GOLD MINING GROUP PTY LTD","228 Blende St Trades Hall Building","Broken Hill","NSW","2880","Liberal Party of Australia (S.A. Division)","31/05/2016 12:00:00 AM","50000.0000",
"AUS GOLD MINING GROUP PTY LTD","228 Blende St Trades Hall Building","Broken Hill","NSW","2880","Liberal Party of Australia (S.A. Division)","11/11/2015 12:00:00 AM","50000.0000",
"AUS GOLD MINING GROUP PTY LTD","228 Blende St Trades Hall Building","Broken Hill","NSW","2880","Liberal Party of Australia (S.A. Division)","26/05/2016 12:00:00 AM","50000.0000",
"AUS GOLD MINING GROUP PTY LTD","228 Blende St Trades Hall Building","Broken Hill","NSW","2880","Liberal Party of Australia (S.A. Division)","21/12/2015 12:00:00 AM","50000.0000",
"AUS GOLD MINING GROUP PTY LTD","228 Blende St Trades Hall Building","Broken Hill","NSW","2880","Liberal Party of Australia (S.A. Division)","10/05/2016 12:00:00 AM","50000.0000",
"AUS GOLD MINING GROUP PTY LTD","228 Blende St Trades Hall Building","Broken Hill","NSW","2880","Liberal Party of Australia (S.A. Division)","09/05/2016 12:00:00 AM","20000.0000",
"AUS GOLD MINING GROUP PTY LTD","228 Blende St Trades Hall Building","Broken Hill","NSW","2880","Liberal Party of Australia (S.A. Division)","09/06/2016 12:00:00 AM","20000.0000",
"AUS GOLD MINING GROUP PTY LTD","228 Blende St Trades Hall Building","Broken Hill","NSW","2880","Liberal Party of Australia (S.A. Division)","25/06/2016 12:00:00 AM","20000.0000",
"AUS GOLD MINING GROUP PTY LTD","228 Blende St Trades Hall Building","Broken Hill","NSW","2880","Liberal Party of Australia","06/06/2016 12:00:00 AM","12000.0000",
"Austal Limited","100 Clarence Beach Road","HENDERSON","WA","6166","Liberal Party (W.A. Division) Inc","18/08/2015 12:00:00 AM","20000.0000",
"Austal Limited","100 Clarence Beach Road","HENDERSON","WA","6166","Liberal Party of Australia","04/03/2016 12:00:00 AM","10000.0000",
"Austal Limited","100 Clarence Beach Road","HENDERSON","WA","6166","Liberal Party of Australia","04/03/2016 12:00:00 AM","9090.0000",
"Austal Limited","100 Clarence Beach Road","HENDERSON","WA","6166","Liberal Party of Australia","23/11/2015 12:00:00 AM","4545.0000",
"Austal Limited","100 Clarence Beach Road","HENDERSON","WA","6166","Liberal Party of Australia","07/06/2016 12:00:00 AM","4545.0000",
"Austal Limited","100 Clarence Beach Road","HENDERSON","WA","6166","Liberal Party of Australia","14/01/2016 12:00:00 AM","2500.0000",
"Austal Limited","100 Clarence Beach Road","HENDERSON","WA","6166","Liberal Party of Australia","04/05/2016 12:00:00 AM","2000.0000",
"Austal Limited","100 Clarence Beach Road","HENDERSON","WA","6166","Liberal Party of Australia","21/08/2015 12:00:00 AM","1500.0000",
"Austal Limited","100 Clarence Beach Road","HENDERSON","WA","6166","Australian Labor Party (ALP)","27/11/2015 12:00:00 AM","1500.0000",
"Austal Limited","100 Clarence Beach Road","HENDERSON","WA","6166","Liberal Party of Australia","18/11/2015 12:00:00 AM","1000.0000",
"Austal Limited","100 Clarence Beach Road","HENDERSON","WA","6166","Liberal Party of Australia","30/06/2016 12:00:00 AM","1000.0000",
"Austal Limited","100 Clarence Beach Road","HENDERSON","WA","6166","Liberal Party of Australia","30/06/2016 12:00:00 AM","1000.0000",
"Austal Limited","100 Clarence Beach Road","HENDERSON","WA","6166","Liberal Party of Australia","06/05/2016 12:00:00 AM","909.0000",
"Australian Automobile Association","PO Box 1555","Canberra","ACT","2601","Liberal Party of Australia","29/04/2016 12:00:00 AM","3000.0000",
"Australian Automobile Association","PO Box 1555","Canberra","ACT","2601","Australian Labor Party (ALP)","29/04/2016 12:00:00 AM","2200.0000",
"Australian Gypsum Industries","11 Cressall Road","Balcatta","WA","6021","Liberal Party (W.A. Division) Inc","23/05/2016 12:00:00 AM","100000.0000",
"Australian Gypsum Industries","11 Cressall Road","Balcatta","WA","6021","Liberal Party (W.A. Division) Inc","14/12/2015 12:00:00 AM","35000.0000",
"Australian Gypsum Industries","11 Cressall Road","Balcatta","WA","6021","Liberal Party (W.A. Division) Inc","12/04/2016 12:00:00 AM","21000.0000",
"Australian Gypsum Industries","11 Cressall Road","Balcatta","WA","6021","Liberal Party (W.A. Division) Inc","10/05/2016 12:00:00 AM","20000.0000",
"Australian Gypsum Industries","11 Cressall Road","Balcatta","WA","6021","Liberal Party (W.A. Division) Inc","18/08/2015 12:00:00 AM","20000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Liberal Party of Australia (Victorian Division)","03/05/2016 12:00:00 AM","20000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Liberal Party of Australia (Victorian Division)","03/05/2016 12:00:00 AM","10000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal Party of Australia","21/06/2016 12:00:00 AM","50000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","26/02/2016 12:00:00 AM","22000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","National Party of Australia - N.S.W.","21/06/2016 12:00:00 AM","20000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal Party of Australia (S.A. Division)","02/05/2016 12:00:00 AM","20000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal Party of Australia (S.A. Division)","02/05/2016 12:00:00 AM","20000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal Party of Australia (S.A. Division)","02/05/2016 12:00:00 AM","20000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal Party of Australia (S.A. Division)","02/05/2016 12:00:00 AM","20000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Australian Labor Party (Victorian Branch)","22/06/2016 12:00:00 AM","20000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal Party of Australia","05/03/2016 12:00:00 AM","15000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","25/11/2015 12:00:00 AM","12600.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal National Party of Queensland","07/06/2016 12:00:00 AM","10000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","07/06/2016 12:00:00 AM","10000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","25/05/2016 12:00:00 AM","10000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal Party of Australia (Victorian Division)","25/05/2016 12:00:00 AM","10000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","07/06/2016 12:00:00 AM","10000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","28/06/2016 12:00:00 AM","10000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal National Party of Queensland","07/06/2016 12:00:00 AM","5000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Australian Labor Party (Victorian Branch)","30/04/2016 12:00:00 AM","5000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","07/06/2016 12:00:00 AM","5000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","07/06/2016 12:00:00 AM","5000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","07/06/2016 12:00:00 AM","5000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Australian Labor Party (Western Australian Branch)","30/04/2016 12:00:00 AM","5000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","24/04/2016 12:00:00 AM","5000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","National Party of Australia","07/06/2016 12:00:00 AM","5000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal National Party of Queensland","12/06/2016 12:00:00 AM","4000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","National Party of Australia","01/07/2015 12:00:00 AM","4000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","National Party of Australia","31/03/2016 12:00:00 AM","4000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal Party of Australia","28/07/2015 12:00:00 AM","2500.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","National Party of Australia","05/09/2015 12:00:00 AM","2147.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal National Party of Queensland","02/06/2016 12:00:00 AM","2000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Australian Labor Party (State of Queensland)","17/06/2016 12:00:00 AM","2000.0000",
